,name,price,url
1646,"MOTOROLA e40 (Pink Clay, 64 GB)","7,999",https://www.filpkart.com/motorola-e40-pink-clay-64-gb/p/itm5d6f2871d1bbf?pid=MOBG2EMW2ZUR4BFG&lid=LSTMOBG2EMW2ZUR4BFG7CQBAI&marketplace=FLIPKART&q=smartphone&store=tyy%2F4io&srno=s_1_15&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=cf3847a2-0d35-4acd-8d07-9660b28e6814.MOBG2EMW2ZUR4BFG.SEARCH&ppt=None&ppn=None&ssid=mvdd0k91r40000001672744468211&qH=1036ba3c4ed2c021
1647,"realme 9i (Prism Blue, 128 GB)","13,499",https://www.filpkart.com/realme-9i-prism-blue-128-gb/p/itm3e9987219f652?pid=MOBG9VGV2Q9PDXHN&lid=LSTMOBG9VGV2Q9PDXHNDMVYNZ&marketplace=FLIPKART&q=smartphone&store=tyy%2F4io&srno=s_1_16&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=cf3847a2-0d35-4acd-8d07-9660b28e6814.MOBG9VGV2Q9PDXHN.SEARCH&ppt=None&ppn=None&ssid=mvdd0k91r40000001672744468211&qH=1036ba3c4ed2c021
1648,"realme 9i (Prism Black, 128 GB)","13,499",https://www.filpkart.com/realme-9i-prism-black-128-gb/p/itm3e9987219f652?pid=MOBG9VGV65TK6YZG&lid=LSTMOBG9VGV65TK6YZGOTCEDF&marketplace=FLIPKART&q=smartphone&store=tyy%2F4io&srno=s_1_17&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=cf3847a2-0d35-4acd-8d07-9660b28e6814.MOBG9VGV65TK6YZG.SEARCH&ppt=None&ppn=None&ssid=mvdd0k91r40000001672744468211&qH=1036ba3c4ed2c021
1649,"realme 9i (Prism Black, 128 GB)","11,499",https://www.filpkart.com/realme-9i-prism-black-128-gb/p/itm3e9987219f652?pid=MOBGBMZH9X7PQZJZ&lid=LSTMOBGBMZH9X7PQZJZNQTN2Q&marketplace=FLIPKART&q=smartphone&store=tyy%2F4io&srno=s_1_18&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=cf3847a2-0d35-4acd-8d07-9660b28e6814.MOBGBMZH9X7PQZJZ.SEARCH&ppt=None&ppn=None&ssid=mvdd0k91r40000001672744468211&qH=1036ba3c4ed2c021
1650,"REDMI 9i Sport (Metallic Blue, 64 GB)","7,199",https://www.filpkart.com/redmi-9i-sport-metallic-blue-64-gb/p/itmeb95d0b4616cc?pid=MOBG6WQWQZZMGQCU&lid=LSTMOBG6WQWQZZMGQCUR9J4PR&marketplace=FLIPKART&q=smartphone&store=tyy%2F4io&srno=s_1_19&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=cf3847a2-0d35-4acd-8d07-9660b28e6814.MOBG6WQWQZZMGQCU.SEARCH&ppt=None&ppn=None&ssid=mvdd0k91r40000001672744468211&qH=1036ba3c4ed2c021
1651,"APPLE iPhone 13 ((PRODUCT)RED, 128 GB)","64,999",https://www.filpkart.com/apple-iphone-13-product-red-128-gb/p/itm99b5658d148b0?pid=MOBG6VF59ZFEPEBX&lid=LSTMOBG6VF59ZFEPEBXH3IWCE&marketplace=FLIPKART&q=smartphone&store=tyy%2F4io&srno=s_1_20&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=cf3847a2-0d35-4acd-8d07-9660b28e6814.MOBG6VF59ZFEPEBX.SEARCH&ppt=None&ppn=None&ssid=mvdd0k91r40000001672744468211&qH=1036ba3c4ed2c021
1652,"MOTOROLA g52 (Metallic White, 128 GB)","12,999",https://www.filpkart.com/motorola-g52-metallic-white-128-gb/p/itm469efad765b98?pid=MOBGAKFYDDSNZGR8&lid=LSTMOBGAKFYDDSNZGR8W6QBUV&marketplace=FLIPKART&q=smartphone&store=tyy%2F4io&srno=s_1_21&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=cf3847a2-0d35-4acd-8d07-9660b28e6814.MOBGAKFYDDSNZGR8.SEARCH&ppt=None&ppn=None&ssid=mvdd0k91r40000001672744468211&qH=1036ba3c4ed2c021
1653,"POCO M4 Pro 5G (Cool Blue, 64 GB)","14,999",https://www.filpkart.com/poco-m4-pro-5g-cool-blue-64-gb/p/itm827b338897bfe?pid=MOBGBEU7YYZGFMYB&lid=LSTMOBGBEU7YYZGFMYBKLZWIN&marketplace=FLIPKART&q=smartphone&store=tyy%2F4io&srno=s_1_22&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=cf3847a2-0d35-4acd-8d07-9660b28e6814.MOBGBEU7YYZGFMYB.SEARCH&ppt=None&ppn=None&ssid=mvdd0k91r40000001672744468211&qH=1036ba3c4ed2c021
1654,"REDMI 10 (Pacific Blue, 64 GB)","14,999",https://www.filpkart.com/redmi-10-pacific-blue-64-gb/p/itm0f2a6a2112b75?pid=MOBGC9GYCHQZK9GW&lid=LSTMOBGC9GYCHQZK9GW8N0WII&marketplace=FLIPKART&q=smartphone&store=tyy%2F4io&srno=s_1_23&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=cf3847a2-0d35-4acd-8d07-9660b28e6814.MOBGC9GYCHQZK9GW.SEARCH&ppt=None&ppn=None&ssid=mvdd0k91r40000001672744468211&qH=1036ba3c4ed2c021
1655,"APPLE iPhone 13 (Midnight, 128 GB)","64,999",https://www.filpkart.com/apple-iphone-13-midnight-128-gb/p/itmca361aab1c5b0?pid=MOBG6VF5Q82T3XRS&lid=LSTMOBG6VF5Q82T3XRSOXJLM9&marketplace=FLIPKART&q=smartphone&store=tyy%2F4io&srno=s_1_24&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=cf3847a2-0d35-4acd-8d07-9660b28e6814.MOBG6VF5Q82T3XRS.SEARCH&ppt=None&ppn=None&ssid=mvdd0k91r40000001672744468211&qH=1036ba3c4ed2c021
1656,"MOTOROLA e40 (Carbon Gray, 64 GB)","7,999",https://www.filpkart.com/motorola-e40-carbon-gray-64-gb/p/itm0ca635007c9e2?pid=MOBG2EMWUMUFGSZE&lid=LSTMOBG2EMWUMUFGSZEJNGZMU&marketplace=FLIPKART&q=smartphone&store=tyy%2F4io&srno=s_1_1&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=36a1a461-1b7b-4de5-a04f-e35be23ed620.MOBG2EMWUMUFGSZE.SEARCH&ppt=None&ppn=None&ssid=aznoqp84ts0000001672744469019&qH=1036ba3c4ed2c021
1657,"MOTOROLA e40 (Pink Clay, 64 GB)","7,999",https://www.filpkart.com/motorola-e40-pink-clay-64-gb/p/itm5d6f2871d1bbf?pid=MOBG2EMW2ZUR4BFG&lid=LSTMOBG2EMW2ZUR4BFG7CQBAI&marketplace=FLIPKART&q=smartphone&store=tyy%2F4io&srno=s_1_2&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=36a1a461-1b7b-4de5-a04f-e35be23ed620.MOBG2EMW2ZUR4BFG.SEARCH&ppt=None&ppn=None&ssid=aznoqp84ts0000001672744469019&qH=1036ba3c4ed2c021
1658,"MOTOROLA G32 (Mineral Gray, 64 GB)","9,999",https://www.filpkart.com/motorola-g32-mineral-gray-64-gb/p/itmdcfa4c4022714?pid=MOBGEA3CZ8Z7HWCY&lid=LSTMOBGEA3CZ8Z7HWCYPHBSGA&marketplace=FLIPKART&q=smartphone&store=tyy%2F4io&srno=s_1_3&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=36a1a461-1b7b-4de5-a04f-e35be23ed620.MOBGEA3CZ8Z7HWCY.SEARCH&ppt=None&ppn=None&ssid=aznoqp84ts0000001672744469019&qH=1036ba3c4ed2c021
1659,"I Kall K350 PRO (Green, 32 GB)","4,999",https://www.filpkart.com/kall-k350-pro-green-32-gb/p/itma573c73c578ef?pid=MOBGKV25QSGQZZNV&lid=LSTMOBGKV25QSGQZZNV1AIIYB&marketplace=FLIPKART&q=smartphone&store=tyy%2F4io&srno=s_1_4&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=en_hmI%2BrgfX%2FaHotJoQ%2BGyWgyVFidVIxmcvoXX%2F%2Fzskf3Ru67pRGx%2FP4%2FCQ7ayki16kvKeBxvSTV%2BYhsvGq2DPBtA%3D%3D&ppt=None&ppn=None&ssid=aznoqp84ts0000001672744469019&qH=1036ba3c4ed2c021
1660,"REDMI 9i Sport (Coral Green, 64 GB)","9,999",https://www.filpkart.com/redmi-9i-sport-coral-green-64-gb/p/itmb5e8d8186b602?pid=MOBG6WQWJRFZ5WDG&lid=LSTMOBG6WQWJRFZ5WDGEZXWFI&marketplace=FLIPKART&q=smartphone&store=tyy%2F4io&srno=s_1_5&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=36a1a461-1b7b-4de5-a04f-e35be23ed620.MOBG6WQWJRFZ5WDG.SEARCH&ppt=None&ppn=None&ssid=aznoqp84ts0000001672744469019&qH=1036ba3c4ed2c021
1661,"REDMI 9i Sport (Carbon Black, 64 GB)","7,199",https://www.filpkart.com/redmi-9i-sport-carbon-black-64-gb/p/itm4559197007bd1?pid=MOBG6WQWRGRRDBH6&lid=LSTMOBG6WQWRGRRDBH6MSMKC8&marketplace=FLIPKART&q=smartphone&store=tyy%2F4io&spotlightTagId=BestsellerId_tyy%2F4io&srno=s_1_6&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=36a1a461-1b7b-4de5-a04f-e35be23ed620.MOBG6WQWRGRRDBH6.SEARCH&ppt=None&ppn=None&ssid=aznoqp84ts0000001672744469019&qH=1036ba3c4ed2c021
1662,"MOTOROLA g52 (Charcoal Grey, 128 GB)","12,999",https://www.filpkart.com/motorola-g52-charcoal-grey-128-gb/p/itmea9ebe003e26c?pid=MOBGAKFYFCZJ8JVY&lid=LSTMOBGAKFYFCZJ8JVY99JHKD&marketplace=FLIPKART&q=smartphone&store=tyy%2F4io&srno=s_1_7&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=36a1a461-1b7b-4de5-a04f-e35be23ed620.MOBGAKFYFCZJ8JVY.SEARCH&ppt=None&ppn=None&ssid=aznoqp84ts0000001672744469019&qH=1036ba3c4ed2c021
1663,"I Kall 401 PRO DARK BLUE (Dark Blue, 64 GB)","6,299",https://www.filpkart.com/kall-401-pro-dark-blue-dark-blue-64-gb/p/itm3576257d40891?pid=MOBGH4FASNJFVFWA&lid=LSTMOBGH4FASNJFVFWAWARSCY&marketplace=FLIPKART&q=smartphone&store=tyy%2F4io&srno=s_1_8&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=en_hmI%2BrgfX%2FaHotJoQ%2BGyWgyVFidVIxmcvoXX%2F%2Fzskf3SCgz%2BnYiDksiCS5fBq5lCnZl5BnKg8hkPRfzCJY1O6UQ%3D%3D&ppt=None&ppn=None&ssid=aznoqp84ts0000001672744469019&qH=1036ba3c4ed2c021
1664,"APPLE iPhone 12 mini (Black, 64 GB)","37,999",https://www.filpkart.com/apple-iphone-12-mini-black-64-gb/p/itm38b727191eb08?pid=MOBFWBYZXSEGBS6F&lid=LSTMOBFWBYZXSEGBS6FTONJ6W&marketplace=FLIPKART&q=smartphone&store=tyy%2F4io&srno=s_1_9&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=36a1a461-1b7b-4de5-a04f-e35be23ed620.MOBFWBYZXSEGBS6F.SEARCH&ppt=None&ppn=None&ssid=aznoqp84ts0000001672744469019&qH=1036ba3c4ed2c021
1665,"MOTOROLA g52 (Metallic White, 128 GB)","12,999",https://www.filpkart.com/motorola-g52-metallic-white-128-gb/p/itm469efad765b98?pid=MOBGAKFYDDSNZGR8&lid=LSTMOBGAKFYDDSNZGR8W6QBUV&marketplace=FLIPKART&q=smartphone&store=tyy%2F4io&srno=s_1_10&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=36a1a461-1b7b-4de5-a04f-e35be23ed620.MOBGAKFYDDSNZGR8.SEARCH&ppt=None&ppn=None&ssid=aznoqp84ts0000001672744469019&qH=1036ba3c4ed2c021
1666,"MOTOROLA G62 5G (Midnight Gray, 128 GB)","14,999",https://www.filpkart.com/motorola-g62-5g-midnight-gray-128-gb/p/itm37da299ffb2d0?pid=MOBGEDT5ZZMZQZSJ&lid=LSTMOBGEDT5ZZMZQZSJL5Z9RH&marketplace=FLIPKART&q=smartphone&store=tyy%2F4io&srno=s_1_11&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=36a1a461-1b7b-4de5-a04f-e35be23ed620.MOBGEDT5ZZMZQZSJ.SEARCH&ppt=None&ppn=None&ssid=aznoqp84ts0000001672744469019&qH=1036ba3c4ed2c021
1667,"I Kall 401 PRO (SKY BLUE, 64 GB)","6,299",https://www.filpkart.com/kall-401-pro-sky-blue-64-gb/p/itm2fe7c9ddf11cc?pid=MOBGH3V72TYZGHW9&lid=LSTMOBGH3V72TYZGHW9IHQCG8&marketplace=FLIPKART&q=smartphone&store=tyy%2F4io&srno=s_1_12&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=en_hmI%2BrgfX%2FaHotJoQ%2BGyWgyVFidVIxmcvoXX%2F%2Fzskf3T1gqmN7ckadqLVa41gEkuCwyf9CDGnp1dpNEVBbiV0gA%3D%3D&ppt=None&ppn=None&ssid=aznoqp84ts0000001672744469019&qH=1036ba3c4ed2c021
1668,"REDMI 9i Sport (Metallic Blue, 64 GB)","7,199",https://www.filpkart.com/redmi-9i-sport-metallic-blue-64-gb/p/itmeb95d0b4616cc?pid=MOBG6WQWQZZMGQCU&lid=LSTMOBG6WQWQZZMGQCUR9J4PR&marketplace=FLIPKART&q=smartphone&store=tyy%2F4io&srno=s_1_13&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=36a1a461-1b7b-4de5-a04f-e35be23ed620.MOBG6WQWQZZMGQCU.SEARCH&ppt=None&ppn=None&ssid=aznoqp84ts0000001672744469019&qH=1036ba3c4ed2c021
1669,"REDMI Note 11 SE (Cosmic White, 64 GB)","11,349",https://www.filpkart.com/redmi-note-11-se-cosmic-white-64-gb/p/itm894dab106a9b1?pid=MOBGHBKHJFCAHP7C&lid=LSTMOBGHBKHJFCAHP7CNCDBBV&marketplace=FLIPKART&q=smartphone&store=tyy%2F4io&srno=s_1_14&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=36a1a461-1b7b-4de5-a04f-e35be23ed620.MOBGHBKHJFCAHP7C.SEARCH&ppt=None&ppn=None&ssid=aznoqp84ts0000001672744469019&qH=1036ba3c4ed2c021
1670,"realme 9 (Meteor Black, 128 GB)","14,999",https://www.filpkart.com/realme-9-meteor-black-128-gb/p/itm73722a6d35d36?pid=MOBGDYSHVUMESCUV&lid=LSTMOBGDYSHVUMESCUVBK8HJW&marketplace=FLIPKART&q=smartphone&store=tyy%2F4io&srno=s_1_15&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=36a1a461-1b7b-4de5-a04f-e35be23ed620.MOBGDYSHVUMESCUV.SEARCH&ppt=None&ppn=None&ssid=aznoqp84ts0000001672744469019&qH=1036ba3c4ed2c021
1671,"I Kall Z19Pro (Blue, 64 GB)","7,799",https://www.filpkart.com/kall-z19pro-blue-64-gb/p/itmb00af535da884?pid=MOBGHE53CVH36BAG&lid=LSTMOBGHE53CVH36BAGZDK38V&marketplace=FLIPKART&q=smartphone&store=tyy%2F4io&srno=s_1_16&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=en_hmI%2BrgfX%2FaHotJoQ%2BGyWgyVFidVIxmcvoXX%2F%2Fzskf3Rc%2FHlbUKuhHoXpAwXuL0ZWA73WBPlEK%2FHwUd5mArNOWA%3D%3D&ppt=None&ppn=None&ssid=aznoqp84ts0000001672744469019&qH=1036ba3c4ed2c021
1672,"MOTOROLA G32 (Satin Silver, 64 GB)","9,999",https://www.filpkart.com/motorola-g32-satin-silver-64-gb/p/itm264e8f39d3934?pid=MOBGEA3CGNUPBCD2&lid=LSTMOBGEA3CGNUPBCD2ASUJ7J&marketplace=FLIPKART&q=smartphone&store=tyy%2F4io&srno=s_1_17&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=36a1a461-1b7b-4de5-a04f-e35be23ed620.MOBGEA3CGNUPBCD2.SEARCH&ppt=None&ppn=None&ssid=aznoqp84ts0000001672744469019&qH=1036ba3c4ed2c021
1673,"realme 9 (Meteor Black, 128 GB)","13,999",https://www.filpkart.com/realme-9-meteor-black-128-gb/p/itm73722a6d35d36?pid=MOBGDYSHYBBS2BBF&lid=LSTMOBGDYSHYBBS2BBFVN36CV&marketplace=FLIPKART&q=smartphone&store=tyy%2F4io&srno=s_1_18&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=36a1a461-1b7b-4de5-a04f-e35be23ed620.MOBGDYSHYBBS2BBF.SEARCH&ppt=None&ppn=None&ssid=aznoqp84ts0000001672744469019&qH=1036ba3c4ed2c021
1674,"realme 9 (Sunburst Gold, 128 GB)","13,999",https://www.filpkart.com/realme-9-sunburst-gold-128-gb/p/itm73722a6d35d36?pid=MOBGDYSHHVWMECHS&lid=LSTMOBGDYSHHVWMECHSTFXBTZ&marketplace=FLIPKART&q=smartphone&store=tyy%2F4io&srno=s_1_19&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=36a1a461-1b7b-4de5-a04f-e35be23ed620.MOBGDYSHHVWMECHS.SEARCH&ppt=None&ppn=None&ssid=aznoqp84ts0000001672744469019&qH=1036ba3c4ed2c021
1675,"I Kall K900 (Blue, 64 GB)","5,499",https://www.filpkart.com/kall-k900-blue-64-gb/p/itmc5f10316af1f1?pid=MOBFZZ2NAZ9ZSYVF&lid=LSTMOBFZZ2NAZ9ZSYVFCSXWHX&marketplace=FLIPKART&q=smartphone&store=tyy%2F4io&srno=s_1_20&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=en_hmI%2BrgfX%2FaHotJoQ%2BGyWgyVFidVIxmcvoXX%2F%2Fzskf3QNrj6R9vtvt202tiDsJoklcXcbTi%2FdEwfaJbVcTvkPaw%3D%3D&ppt=None&ppn=None&ssid=aznoqp84ts0000001672744469019&qH=1036ba3c4ed2c021
1676,"MOTOROLA G62 5G (Frosted Blue, 128 GB)","14,999",https://www.filpkart.com/motorola-g62-5g-frosted-blue-128-gb/p/itm556a0153d9a10?pid=MOBGEDT5YQ2YFVTQ&lid=LSTMOBGEDT5YQ2YFVTQQ0KAIT&marketplace=FLIPKART&q=smartphone&store=tyy%2F4io&srno=s_1_21&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=36a1a461-1b7b-4de5-a04f-e35be23ed620.MOBGEDT5YQ2YFVTQ.SEARCH&ppt=None&ppn=None&ssid=aznoqp84ts0000001672744469019&qH=1036ba3c4ed2c021
1677,"REDMI 10 (Midnight Black, 64 GB)","14,999",https://www.filpkart.com/redmi-10-midnight-black-64-gb/p/itmd93641e4ebb47?pid=MOBGC9GYEBH3GZ4E&lid=LSTMOBGC9GYEBH3GZ4ESWAKTT&marketplace=FLIPKART&q=smartphone&store=tyy%2F4io&srno=s_1_22&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=36a1a461-1b7b-4de5-a04f-e35be23ed620.MOBGC9GYEBH3GZ4E.SEARCH&ppt=None&ppn=None&ssid=aznoqp84ts0000001672744469019&qH=1036ba3c4ed2c021
1678,"realme C30 (Bamboo Green, 32 GB)","6,749",https://www.filpkart.com/realme-c30-bamboo-green-32-gb/p/itmfcf69b2db5059?pid=MOBGF37GUWGZQYGR&lid=LSTMOBGF37GUWGZQYGRVXRDM1&marketplace=FLIPKART&q=smartphone&store=tyy%2F4io&srno=s_1_23&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=36a1a461-1b7b-4de5-a04f-e35be23ed620.MOBGF37GUWGZQYGR.SEARCH&ppt=None&ppn=None&ssid=aznoqp84ts0000001672744469019&qH=1036ba3c4ed2c021
1679,"I Kall Z19Pro (Black, 64 GB)","7,799",https://www.filpkart.com/kall-z19pro-black-64-gb/p/itm36954d21639cd?pid=MOBGHCTUBZ8ZYHMM&lid=LSTMOBGHCTUBZ8ZYHMMWWGSHL&marketplace=FLIPKART&q=smartphone&store=tyy%2F4io&srno=s_1_24&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=en_hmI%2BrgfX%2FaHotJoQ%2BGyWgyVFidVIxmcvoXX%2F%2Fzskf3SLBXB7JzzDLFtk1JIphYcKE0lHU9qQb%2Btam%2F174wgEeA%3D%3D&ppt=None&ppn=None&ssid=aznoqp84ts0000001672744469019&qH=1036ba3c4ed2c021
1680,"REDMI 9i Sport (Coral Green, 64 GB)","7,199",https://www.filpkart.com/redmi-9i-sport-coral-green-64-gb/p/itmb5e8d8186b602?pid=MOBG6WQWJRFZ5WDG&lid=LSTMOBG6WQWJRFZ5WDGJDTSKF&marketplace=FLIPKART&q=smartphone&store=tyy%2F4io&spotlightTagId=BestsellerId_tyy%2F4io&srno=s_1_1&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=641f175f-f31f-457d-8323-780190a3ac10.MOBG6WQWJRFZ5WDG.SEARCH&ppt=None&ppn=None&ssid=dby09lcnm80000001672744469769&qH=1036ba3c4ed2c021
1681,"MOTOROLA G32 (Mineral Gray, 64 GB)","9,999",https://www.filpkart.com/motorola-g32-mineral-gray-64-gb/p/itmdcfa4c4022714?pid=MOBGEA3CZ8Z7HWCY&lid=LSTMOBGEA3CZ8Z7HWCYPHBSGA&marketplace=FLIPKART&q=smartphone&store=tyy%2F4io&srno=s_1_2&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=641f175f-f31f-457d-8323-780190a3ac10.MOBGEA3CZ8Z7HWCY.SEARCH&ppt=None&ppn=None&ssid=dby09lcnm80000001672744469769&qH=1036ba3c4ed2c021
1682,"APPLE iPhone 12 mini (Black, 64 GB)","37,999",https://www.filpkart.com/apple-iphone-12-mini-black-64-gb/p/itm38b727191eb08?pid=MOBFWBYZXSEGBS6F&lid=LSTMOBFWBYZXSEGBS6FTONJ6W&marketplace=FLIPKART&q=smartphone&store=tyy%2F4io&srno=s_1_3&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=641f175f-f31f-457d-8323-780190a3ac10.MOBFWBYZXSEGBS6F.SEARCH&ppt=None&ppn=None&ssid=dby09lcnm80000001672744469769&qH=1036ba3c4ed2c021
1683,"POCO C31 (Shadow Gray, 64 GB)","9,499",https://www.filpkart.com/poco-c31-shadow-gray-64-gb/p/itm162375acb8370?pid=MOBG73E7UBFXXMCH&lid=LSTMOBG73E7UBFXXMCHSM0ZN5&marketplace=FLIPKART&q=smartphone&store=tyy%2F4io&srno=s_1_4&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=641f175f-f31f-457d-8323-780190a3ac10.MOBG73E7UBFXXMCH.SEARCH&ppt=None&ppn=None&ssid=dby09lcnm80000001672744469769&qH=1036ba3c4ed2c021
1684,"MOTOROLA g52 (Charcoal Grey, 128 GB)","12,999",https://www.filpkart.com/motorola-g52-charcoal-grey-128-gb/p/itmea9ebe003e26c?pid=MOBGAKFYFCZJ8JVY&lid=LSTMOBGAKFYFCZJ8JVY99JHKD&marketplace=FLIPKART&q=smartphone&store=tyy%2F4io&srno=s_1_5&otracker=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_4_na_na_ps&fm=organic&iid=641f175f-f31f-457d-8323-780190a3ac10.MOBGAKFYFCZJ8JVY.SEARCH&ppt=None&ppn=None&ssid=dby09lcnm80000001672744469769&qH=1036ba3c4ed2c021
